id,code
197,"String join ( String delimiter , String ... parts ) { StringBuilder builder = new StringBuilder ( ) ; for ( String part : parts ) { if ( ! isEmpty ( part ) ) { if ( builder . length ( ) > 0 ) { builder . append ( delimiter ) ; } builder . append ( part ) ; } } return builder . toString ( ) ; }"
198,"boolean handleMessage ( SOAPMessageContext context ) { Boolean isRequest = ( Boolean ) context . get ( MessageContext . MESSAGE_OUTBOUND_PROPERTY ) ; if ( isRequest ) { System . out . println ( ""is Request"" ) ; } else { System . out . println ( ""is Response"" ) ; } SOAPMessage message = context . getMessage ( ) ; try { SOAPEnvelope envelope = message . getSOAPPart ( ) . getEnvelope ( ) ; SOAPHeader header = envelope . getHeader ( ) ; message . writeTo ( System . out ) ; } catch ( SOAPException | IOException e ) { e . printStackTrace ( ) ; } return true ; }"
199,"boolean handleMessage ( SOAPMessageContext context ) { SOAPMessage msg = context . getMessage ( ) ; try { msg . writeTo ( System . out ) ; } catch ( Exception ex ) { Logger . getLogger ( LogMessageHandler . class . getName ( ) ) . log ( Level . SEVERE , null , ex ) ; } return true ; }"
200,"boolean hasLoop ( Node first ) { if ( first == null ) return false ; Node slow , fast ; slow = fast = first ; while ( true ) { slow = slow . next ; if ( fast . next == null ) fast = null ; else fast = fast . next . next ; if ( fast == null ) return false ; if ( slow == fast ) return true ; } }"
201,"boolean hasLoop ( Node root ) { if ( root == null ) return false ; Node slow = root , fast = root ; int taken = 0 , limit = 2 ; while ( fast . next != null ) { fast = fast . next ; taken ++ ; if ( slow == fast ) return true ; if ( taken == limit ) { taken = 0 ; limit <<= 1 ; slow = fast ; } } return false ; }"
202,"int solution ( int X , int [ ] A ) { HashSet < Integer > hset = new HashSet < Integer > ( ) ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( A [ i ] <= X ) hset . add ( A [ i ] ) ; if ( hset . size ( ) == X ) return i ; } return - 1 ; }"
203,"int solution ( int X , int [ ] A ) { Set < Integer > set = new HashSet < Integer > ( ) ; int sum1 = 0 , sum2 = 0 ; for ( int i = 0 ; i <= X ; i ++ ) { sum1 += i ; } for ( int i = 0 ; i < A . length ; i ++ ) { if ( set . contains ( A [ i ] ) ) continue ; set . add ( A [ i ] ) ; sum2 += A [ i ] ; if ( sum1 == sum2 ) return i ; } return - 1 ; }"
204,"void main ( String args [ ] ) { inp = new Scanner ( System . in ) ; String str = inp . nextLine ( ) ; List < Character > arrlist = new ArrayList < Character > ( ) ; for ( int i = 0 ; i < str . length ( ) ; i ++ ) { arrlist . add ( str . charAt ( i ) ) ; } for ( int i = 0 ; i < str . length ( ) ; i ++ ) { int freq = Collections . frequency ( arrlist , str . charAt ( i ) ) ; System . out . println ( ""Frequency of "" + str . charAt ( i ) + ""  is:   "" + freq ) ; } }"
205,"void main ( String [ ] args ) { String string = ""aaabbbbbaccc"" ; int counter ; String result = """" ; int i = 0 ; while ( i < string . length ( ) ) { counter = 1 ; for ( int j = i + 1 ; j < string . length ( ) ; j ++ ) { System . out . println ( ""string length ="" + string . length ( ) ) ; if ( string . charAt ( i ) == string . charAt ( j ) ) { counter ++ ; } } result = result + string . charAt ( i ) + counter ; string = string . replaceAll ( String . valueOf ( string . charAt ( i ) ) , """" ) ; } System . out . println ( ""result is = "" + result ) ; }"
206,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFRow rowOld , HSSFRow rowNew ) { HSSFCell cellNew ; rowNew . setHeight ( rowOld . getHeight ( ) ) ; for ( Cell cell : rowOld ) { cellNew = rowNew . createCell ( cell . getColumnIndex ( ) , cell . getCellType ( ) ) ; if ( cellNew != null ) this . transform ( workbookOld , workbookNew , ( XSSFCell ) cell , cellNew ) ; } this . lastColumn = Math . max ( this . lastColumn , rowOld . getLastCellNum ( ) ) ; }"
207,"HSSFFont transform ( HSSFWorkbook workbookNew , XSSFFont fontOld ) { HSSFFont fontNew = workbookNew . createFont ( ) ; fontNew . setBoldweight ( fontOld . getBoldweight ( ) ) ; fontNew . setCharSet ( fontOld . getCharSet ( ) ) ; fontNew . setColor ( fontOld . getColor ( ) ) ; fontNew . setFontName ( fontOld . getFontName ( ) ) ; fontNew . setFontHeight ( fontOld . getFontHeight ( ) ) ; fontNew . setItalic ( fontOld . getItalic ( ) ) ; fontNew . setStrikeout ( fontOld . getStrikeout ( ) ) ; fontNew . setTypeOffset ( fontOld . getTypeOffset ( ) ) ; fontNew . setUnderline ( fontOld . getUnderline ( ) ) ; return fontNew ; }"
208,"long pow ( long a , int b ) { if ( b == 0 ) return 1 ; if ( b == 1 ) return a ; if ( isEven ( b ) ) return pow ( a * a , b / 2 ) ; else return a * pow ( a * a , b / 2 ) ; }"
209,"int pow ( int x , int n ) { if ( n == 0 ) return 1 ; if ( n == 1 ) return x ; if ( n < 0 ) { if ( x == 1 || ( x == 2 && n == - 1 ) ) return 1 ; else return 0 ; } if ( ( n & 1 ) == 0 ) { long num = pow ( x * x , n / 2 ) ; if ( num > Integer . MAX_VALUE ) return Integer . MAX_VALUE ; return ( int ) num ; } else { long num = x * pow ( x * x , n / 2 ) ; if ( num > Integer . MAX_VALUE ) return Integer . MAX_VALUE ; return ( int ) num ; } }"
210,"void main ( String ... aArgs ) { log ( ""Generating random integers in the range 1..10."" ) ; int START = 1 ; int END = 10 ; Random random = new Random ( ) ; for ( int idx = 1 ; idx <= 10 ; ++ idx ) { showRandomInteger ( START , END , random ) ; } log ( ""Done."" ) ; }"
211,"void main ( String [ ] args ) { int first , second ; Scanner myScanner = new Scanner ( System . in ) ; System . out . println ( ""Enter first integer: "" ) ; int numOne ; numOne = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numOne ) ; System . out . println ( ""Enter second integer: "" ) ; int numTwo ; numTwo = myScanner . nextInt ( ) ; System . out . println ( ""You have keyed in "" + numTwo ) ; Random generator = new Random ( ) ; int num = ( int ) ( Math . random ( ) * numTwo ) ; System . out . println ( ""Random number: "" + ( ( num > numOne ) ? num : numOne + num ) ) ; }"
212,"void main ( String ... args ) { long start = System . nanoTime ( ) ; int letters = 26 ; int count = 6 ; final int combinations = ( int ) Math . pow ( letters , count ) ; char [ ] chars = new char [ count ] ; Arrays . fill ( chars , 'a' ) ; final int last = count - 1 ; OUTER : while ( true ) { for ( chars [ last ] = 'a' ; chars [ last ] <= 'z' ; chars [ last ] += 2 ) { newComination ( chars ) ; chars [ last ] ++ ; newComination ( chars ) ; } UPDATED : { for ( int i = last - 1 ; i >= 0 ; i -- ) { if ( chars [ i ] ++ >= 'z' ) chars [ i ] = 'a' ; else break UPDATED ; } break OUTER ; } } long time = System . nanoTime ( ) - start ; System . out . printf ( ""Took %.3f seconds to generate %,d combinations%n"" , time / 1e9 , combinations ) ; }"
213,"void main ( String [ ] args ) { List < Character > characters = new ArrayList < Character > ( ) ; for ( char c = 'a' ; c <= 'z' ; c ++ ) { characters . add ( c ) ; } List < String > allStrings = new ArrayList < String > ( ) ; for ( Character c : characters ) { for ( Character d : characters ) { for ( Character e : characters ) { for ( Character f : characters ) { String s = """" + c + d + e + f ; allStrings . add ( s ) ; } } } } System . out . println ( allStrings . size ( ) ) ; }"
214,"void decimalToHex ( int decimal ) { int maxDigit = 1 ; while ( maxDigit * 16 <= decimal && maxDigit > 0 ) { maxDigit *= 16 ; } if ( maxDigit <= 0 ) { throw new IllegalArgumentException ( ""Can not convert "" + decimal ) ; } for ( int digit = maxDigit ; digit > 0 ; digit /= 16 ) { printHex ( ( decimal / digit ) % 16 ) ; } }"
215,"void decimalToHex ( int decimal ) { if ( decimal >= 256 ) { returnHex ( decimal / 256 ) ; decimal %= 256 ; } else { System . out . print ( ""0"" ) ; } if ( decimal >= 16 ) { returnHex ( decimal / 16 ) ; decimal %= 16 ; } else { System . out . print ( ""0"" ) ; } returnHex ( decimal ) ; decimal /= 16 ; }"
216,"void main ( String [ ] args ) { String name = ""AnuvratAnuvra"" ; char [ ] arr = name . toCharArray ( ) ; HashMap < Character , Integer > map = new HashMap < Character , Integer > ( ) ; for ( char val : arr ) { map . put ( val , map . containsKey ( val ) ? map . get ( val ) + 1 : 1 ) ; } for ( Entry < Character , Integer > entry : map . entrySet ( ) ) { if ( entry . getValue ( ) > 1 ) { Character key = entry . getKey ( ) ; Object value = entry . getValue ( ) ; System . out . println ( key + "":"" + value ) ; } } }"
217,"void main ( String [ ] args ) { String test = ""The quick brown fox jumped over the lazy dog."" ; int countA = 0 , countO = 0 , countSpace = 0 , countDot = 0 ; for ( int i = 0 ; i < test . length ( ) ; i ++ ) { switch ( test . charAt ( i ) ) { case 'a' : case 'A' : countA ++ ; break ; case 'o' : case 'O' : countO ++ ; break ; case ' ' : countSpace ++ ; break ; case '.' : countDot ++ ; break ; } } System . out . printf ( ""%s%d%n%s%d%n%s%d%n%s%d"" , ""A: "" , countA , ""O: "" , countO , ""Space: "" , countSpace , ""Dot: "" , countDot ) ; }"
218,"void main ( String [ ] args ) { int n = 7 ; int mid = n / 2 ; for ( int i = 0 ; i < n ; i ++ ) { for ( int j = 0 ; j < Math . abs ( mid - i ) + 1 ; j ++ ) { System . out . print ( ""*"" ) ; } System . out . println ( ) ; } }"
219,"void main ( String [ ] args ) { for ( int row = 1 ; row <= 7 ; row += 2 ) { for ( int space = 7 ; space >= row ; space -= 2 ) { System . out . print ( ""*"" ) ; } for ( int i = 1 ; i <= row ; i ++ ) { System . out . print ( "" "" ) ; } System . out . print ( ""\n"" ) ; } for ( int row = 5 ; row >= 1 ; row -= 2 ) { for ( int space = 7 ; space >= row ; space -= 2 ) { System . out . print ( ""*"" ) ; } for ( int i = 1 ; i <= row ; i ++ ) { System . out . print ( "" "" ) ; } System . out . print ( ""\n"" ) ; } }"
220,"void main ( String [ ] args ) { HashMap < Character , Integer > hm = new HashMap < Character , Integer > ( ) ; System . out . println ( ""Enter an String:"" ) ; Scanner sc = new Scanner ( System . in ) ; String s1 = sc . nextLine ( ) ; for ( int i = 0 ; i < s1 . length ( ) ; i ++ ) { if ( ! hm . containsKey ( s1 . charAt ( i ) ) ) { hm . put ( s1 . charAt ( i ) , ( Integer ) 1 ) ; } else { hm . put ( s1 . charAt ( i ) , hm . get ( s1 . charAt ( i ) ) + 1 ) ; } } System . out . println ( ""The Charecters are:"" + hm ) ; }"
221,"void main ( String ... a ) { System . out . print ( ""Enter the String"" ) ; Scanner sc = new Scanner ( System . in ) ; String st = sc . nextLine ( ) ; int [ ] ar = new int [ 256 ] ; for ( int i = 0 ; i < st . length ( ) ; i ++ ) { ar [ st . charAt ( i ) ] = ar [ st . charAt ( i ) ] + 1 ; } for ( int i = 0 ; i < 256 ; i ++ ) { char ch = ( char ) i ; if ( ar [ i ] > 0 ) { if ( ar [ i ] == 1 ) { System . out . print ( ch ) ; } else { System . out . print ( ch + """" + ar [ i ] ) ; } } } }"
222,void mirroeView ( ) { BSTNode node = mirroeView ( root ) ; preorder ( node ) ; System . out . println ( ) ; inorder ( node ) ; System . out . println ( ) ; postorder ( node ) ; System . out . println ( ) ; }
223,BSTNode mirroeView ( BSTNode node ) { if ( node == null || ( node . left == null && node . rigth == null ) ) return node ; BSTNode temp = node . left ; node . left = node . rigth ; node . rigth = temp ; mirroeView ( node . left ) ; mirroeView ( node . rigth ) ; return node ; }
224,"void transform ( XSSFWorkbook workbookOld , HSSFWorkbook workbookNew , XSSFRow rowOld , HSSFRow rowNew ) { HSSFCell cellNew ; rowNew . setHeight ( rowOld . getHeight ( ) ) ; for ( Cell cell : rowOld ) { cellNew = rowNew . createCell ( cell . getColumnIndex ( ) , cell . getCellType ( ) ) ; if ( cellNew != null ) this . transform ( workbookOld , workbookNew , ( XSSFCell ) cell , cellNew ) ; } this . lastColumn = Math . max ( this . lastColumn , rowOld . getLastCellNum ( ) ) ; }"
225,"void transform ( ) { String call = ""transform "" ; System . out . println ( call + ""Workbook"" ) ; XSSFSheet sheetNew ; HSSFSheet sheetOld ; this . workbookNew . setForceFormulaRecalculation ( this . workbookOld . getForceFormulaRecalculation ( ) ) ; this . workbookNew . setMissingCellPolicy ( this . workbookOld . getMissingCellPolicy ( ) ) ; for ( int i = 0 ; i < this . workbookOld . getNumberOfSheets ( ) ; i ++ ) { sheetOld = this . workbookOld . getSheetAt ( i ) ; sheetNew = this . workbookNew . getSheet ( sheetOld . getSheetName ( ) ) ; System . out . println ( call + ""Sheet erstellt: "" + sheetOld . getSheetName ( ) ) ; sheetNew = this . workbookNew . createSheet ( sheetOld . getSheetName ( ) ) ; this . transform ( sheetOld , sheetNew ) ; } System . out . println ( call + ""Anzahl verwendeter Styles: "" + this . styleMap . size ( ) ) ; System . out . println ( call + ""abgeschlossen"" ) ; }"
226,"int pow ( int a , int p ) { int res = 1 ; int i1 = 31 - Integer . numberOfLeadingZeros ( p ) ; for ( int i = i1 ; i >= 0 ; -- i ) { res *= res ; if ( ( p & ( 1 << i ) ) > 0 ) res *= a ; } return res ; }"
227,"int pow ( int x , int n ) { if ( n == 0 ) return 1 ; if ( n == 1 ) return x ; if ( n < 0 ) { if ( x == 1 || ( x == 2 && n == - 1 ) ) return 1 ; else return 0 ; } if ( ( n & 1 ) == 0 ) { long num = pow ( x * x , n / 2 ) ; if ( num > Integer . MAX_VALUE ) return Integer . MAX_VALUE ; return ( int ) num ; } else { long num = x * pow ( x * x , n / 2 ) ; if ( num > Integer . MAX_VALUE ) return Integer . MAX_VALUE ; return ( int ) num ; } }"
228,"void main ( String ... aArgs ) { log ( ""Generating random integers in the range 1..10."" ) ; int START = 1 ; int END = 10 ; Random random = new Random ( ) ; for ( int idx = 1 ; idx <= 10 ; ++ idx ) { showRandomInteger ( START , END , random ) ; } log ( ""Done."" ) ; }"
229,"void main ( String [ ] args ) { int a = 100 ; int b = 1000 ; int lowest = b ; int highest = a ; int count = 100000 ; Random random = new Random ( ) ; for ( int i = 0 ; i < count ; i ++ ) { int nextNumber = ( int ) ( ( Math . abs ( random . nextDouble ( ) ) * ( b - a ) ) ) + a ; if ( nextNumber < a || nextNumber > b ) { System . err . println ( ""number not in range :"" + nextNumber ) ; } else { System . out . println ( nextNumber ) ; } if ( nextNumber < lowest ) { lowest = nextNumber ; } if ( nextNumber > highest ) { highest = nextNumber ; } } System . out . println ( ""Produced "" + count + "" numbers from "" + lowest + "" to "" + highest ) ; }"
230,int countLines ( String str ) { if ( str == null || str . length ( ) == 0 ) return 0 ; int lines = 1 ; int len = str . length ( ) ; for ( int pos = 0 ; pos < len ; pos ++ ) { char c = str . charAt ( pos ) ; if ( c == '\r' ) { lines ++ ; if ( pos + 1 < len && str . charAt ( pos + 1 ) == '\n' ) pos ++ ; } else if ( c == '\n' ) { lines ++ ; } } return lines ; }
231,"int countLines ( String str ) { if ( str == null || str . isEmpty ( ) ) { return 0 ; } int lines = 1 ; int pos = 0 ; while ( ( pos = str . indexOf ( ""\n"" , pos ) + 1 ) != 0 ) { lines ++ ; } return lines ; }"
232,"boolean hasLoop ( Node first ) { if ( first == null ) return false ; Node slow , fast ; slow = fast = first ; while ( true ) { slow = slow . next ; if ( fast . next != null ) fast = fast . next . next ; else return false ; if ( slow == null || fast == null ) return false ; if ( slow == fast ) return true ; } }"
233,"boolean hasLoop ( Node root ) { if ( root == null ) return false ; Node slow = root , fast = root ; int taken = 0 , limit = 2 ; while ( fast . next != null ) { fast = fast . next ; taken ++ ; if ( slow == fast ) return true ; if ( taken == limit ) { taken = 0 ; limit <<= 1 ; slow = fast ; } } return false ; }"
234,"void run ( ) { try { for ( Map . Entry < Integer , Integer > entry : map . entrySet ( ) ) { if ( entry . getKey ( ) . equals ( Integer . valueOf ( 10 ) ) ) { try { writeLatch . countDown ( ) ; readLatch . await ( ) ; } catch ( InterruptedException e ) { Thread . currentThread ( ) . interrupt ( ) ; } } } } catch ( Exception e ) { e . printStackTrace ( ) ; } }"
235,"void run ( ) { for ( int i = 0 ; ; i ++ ) { if ( i % 1000 == 0 ) { System . out . printf ( ""get: %d\n"" , i ) ; } Map < K , String > m2 = new HashMap < > ( map ) ; } }"
236,"long factorial ( int n ) { try { System . out . println ( ""factorial("" + n + "")"" ) ; if ( n == 1 ) { System . out . println ( ""return 1"" ) ; return 1 ; } return n * factorial ( n - 1 ) ; } finally { System . out . println ( ""return "" + n ) ; } }"
237,"long factorial ( int n , int depth ) { String spaces = repeat ( ' ' , depth ) ; System . out . print ( spaces ) ; System . out . println ( ""factorial("" + n + "")"" ) ; if ( n <= 1 ) { System . out . println ( spaces + "" return 1"" ) ; return 1 ; } long fac = factorial ( n - 1 , depth + 1 ) ; System . out . print ( spaces ) ; System . out . printf ( ""return %d * %d = %d%n"" , n , fac , n * fac ) ; return n * fac ; }"
238,"int solution ( int X , int [ ] A ) { HashSet < Integer > hset = new HashSet < Integer > ( ) ; for ( int i = 0 ; i < A . length ; i ++ ) { if ( A [ i ] <= X ) hset . add ( A [ i ] ) ; if ( hset . size ( ) == X ) return i ; } return - 1 ; }"
